siteengname	SO2 Average 	Maximum	X	Y	Months 	  Month/Year
Cailiao	1.06	4.8	121.481028	25.06895	33	
Linkou	1.15	4.8	121.3654898	25.07798949	33	
Tamsui	0.66	3.8	121.449239	25.1645	33	
Shilin	0.89	11.9	121.5166636	25.10334003	33	
Zhongshan	0.57	6.1	121.526528	25.062361	33	
Wanhua	0.88	3.8	121.507972	25.046503	33	
Guting	0.74	4.9	121.529556	25.020608	33	
Songshan	0.59	5.7	121.578611	25.05	33	
Datong	0.58	4.7	121.5134207	25.06331455	33	
Taoyuan	0.74	7.3	121.3050053	24.9947107	33	
Dayuan	0.83	3.7	121.2025147	25.06100357	33	
Guanyin	0.93	3.4	121.0828309	25.03556747	33	
Pingzhen	0.17	1.7	121.203986	24.952786	33	
Longtan	1.73	19.5	121.2164577	24.86400048	33	
Hukou	1.36	6.7	121.0388689	24.90009696	33	
Zhudong		2.9	121.0889549	24.74091408	33	
Hsinchu	1.72	34.8	120.9723675	24.8056356	33	
Toufen	1.15	3.2	120.8986929	24.69690679	33	
Miaoli	0.95	4	120.8201147	24.56499183	33	
Sanyi	1.01	2.3	120.7595675	24.38248443	33	
Fengyuan	1	8.1	120.7425241	24.25699731	33	
Shalu	0.53	3.2	120.568794	24.225628	33	
Dali	1.02	3.1	120.6784444	24.09961111	33	
Zhongming	1.58	4.8	120.641092	24.151958	33	
Xitun	1.42	4.1	120.616917	24.162197	33	
Changhua	1.02	5.9	120.541519	24.066	33	
Xianxi	1.41	4.3	120.469061	24.131672	33	
Erlin	1.37	4.6	120.409653	23.925175	33	
Nantou	1.01	5.1	120.685306	23.913	33	
Douliu	1.33	4.1	120.544994	23.711853	33	
Lunbei	1.06	5.6	120.348742	23.757547	33	
Xingang	0.9	6.1	120.345531	23.554839	33	
Puzi	1.22	3	120.2478	23.46538	33	
Taixi	2.05	8.7	120.1993333	23.702175	33	
Chiayi	1.09	9.7	120.4412515	23.46477865	33	
Xinying	2.03	5.8	120.31725	23.305633	33	
Shanhua	1.43	5.7	120.2974053	23.11337642	33	
Annan	1.64	5.1	120.2175	23.048197	33	
Tainan	1.66	7.1	120.22085	22.99123	33	
Meinong	1.46	4.7	120.530542	22.883583	33	
Qiaotou	1.95	11.7	120.305689	22.757506	33	
Renwu	2.54	17.1	120.332631	22.689056	33	
Fengshan	1.69	5.5	120.357422	22.628126	33	
Daliao	1.41	5.6	120.425311	22.56413611	33	
Linyuan	1.66	4.8	120.41175	22.4795	33	
Nanzi	1.41	6.7	120.328289	22.733667	33	
Zuoying	1.11	3.8	120.292917	22.674861	33	
Qianjin	1.64	7.9	120.2867611	22.63390278	33	
Qianzhen	1.64	9.5	120.3083336	22.6044507	33	
Xiaogang	0.93	3.9	120.337736	22.565833	33	
Pingtung	2.28	10.3	120.488033	22.673081	33	
Chaozhou	1.58	14.8	120.561175	22.523108	33	
Hengchun	1.75	12	120.788928	21.958069	33	
Taitung	1.79	13.4	121.15045	22.755358	33	
Hualien	2.01	12.5	121.599769	23.971306	33	
Yangming	1.78	13.9	121.529583	25.182722	33	
Yilan	2.37	18.2	121.746394	24.747917	33	
Dongshan	1.4	7.8	121.792928	24.632203	33	
Sanchong	1.67	10.5	121.493806	25.072611	33	
Zhongli	1.82	7.5	121.221667	24.953278	33	
Zhushan	1.61	8.3	120.677306	23.756389	33	
Yonghe	0.58	1.3	121.516306	25.017	33	
Fuxing	1.25	8	120.312017	22.608711	33	
Puli	0.76	2	120.967903	23.968842	33	
Matsu	0.53	2.7	119.9314938	26.15188416	33	
Kinmen	0.77	6.3	118.312256	24.432133	33	
Magong	0.48	1.7	119.566158	23.569031	33	
Guanshan	0.58	1.4	121.161933	23.045083	33	
Mailiao	0.55	2	120.251825	23.753506	33	
FugueiCape	1.66	9.9	121.5365689	25.29681695	33	
Dacheng	0.81	6.4	120.2696417	23.85493056	33	
Keelung	0.76	4.3	121.760056	25.129167	34	Nov
Xizhi	0.96	4.7	121.64081	25.06624	34	
Wanli	1.12	4.2	121.689881	25.179667	34	
Xindian	0.75	3.2	121.537778	24.977222	34	
Tucheng	1.26	4	121.451861	24.982528	34	
Banqiao	0.76	4	121.458667	25.012972	34	
Xinzhuang	0.58	3.3	121.4325	25.037972	34	
Cailiao	1.11	3.9	121.481028	25.06895	34	
Linkou	0.95	9	121.3654898	25.07798949	34	
Tamsui	0.76	4.3	121.449239	25.1645	34	
Shilin	1.04	5.8	121.5166636	25.10334003	34	
Zhongshan	0.68	2.5	121.526528	25.062361	34	
Wanhua	0.82	3.7	121.507972	25.046503	34	
Guting	0.98	4.4	121.529556	25.020608	34	
Songshan	0.65	2.4	121.578611	25.05	34	
Datong	0.66	4	121.5134207	25.06331455	34	
Taoyuan	0.52	2.3	121.3050053	24.9947107	34	
Dayuan	0.93	3.5	121.2025147	25.06100357	34	
Guanyin	0.71	2.6	121.0828309	25.03556747	34	
Pingzhen	0.18	6.2	121.203986	24.952786	34	
Longtan	1.53	12.2	121.2164577	24.86400048	34	
Hukou	1.42	8.4	121.0388689	24.90009696	34	
Zhudong	0.81	6.7	121.0889549	24.74091408	34	
Hsinchu	1.88	11.9	120.9723675	24.8056356	34	
Toufen	1.18	20.2	120.8986929	24.69690679	34	
Miaoli	0.95	46.7	120.8201147	24.56499183	34	
Sanyi	1.07	4.2	120.7595675	24.38248443	34	
Fengyuan	1.1	3.9	120.7425241	24.25699731	34	
Shalu	0.54	3.5	120.568794	24.225628	34	
Dali	0.99	8.9	120.6784444	24.09961111	34	
Zhongming	1.66	5	120.641092	24.151958	34	
Xitun	1.72	8.3	120.616917	24.162197	34	
Changhua	0.96	5.3	120.541519	24.066	34	
Xianxi	1.14	4.5	120.469061	24.131672	34	
Erlin	1.43	5.5	120.409653	23.925175	34	
Nantou	1	4.9	120.685306	23.913	34	
Douliu	1.5	7.4	120.544994	23.711853	34	
Lunbei	1.09	4.4	120.348742	23.757547	34	
Xingang	0.89	5.1	120.345531	23.554839	34	
Puzi	1.26	2.7	120.2478	23.46538	34	
Taixi	2.27	13.8	120.1993333	23.702175	34	
Chiayi	1.16	8	120.4412515	23.46477865	34	
Xinying	2.26	5.3	120.31725	23.305633	34	
Shanhua	1.04	4.3	120.2974053	23.11337642	34	
Annan	1.75	5.1	120.2175	23.048197	34	
Tainan	1.47	8.9	120.22085	22.99123	34	
Meinong	1.58	4.1	120.530542	22.883583	34	
Qiaotou	1.59	5.9	120.305689	22.757506	34	
Renwu	2.76	28.6	120.332631	22.689056	34	
Fengshan	1.59	6	120.357422	22.628126	34	
Daliao	1.43	5.8	120.425311	22.56413611	34	
Linyuan	1.14	4.4	120.41175	22.4795	34	
Nanzi	1.38	4.8	120.328289	22.733667	34	
Zuoying	1.12	3.5	120.292917	22.674861	34	
Qianjin	1.54	4.8	120.2867611	22.63390278	34	
Qianzhen	1.67	13.1	120.3083336	22.6044507	34	
Xiaogang	1.01	3.4	120.337736	22.565833	34	
Pingtung	2.61	24.8	120.488033	22.673081	34	
Chaozhou	1.65	6.8	120.561175	22.523108	34	
Hengchun	1.87	7.5	120.788928	21.958069	34	
Taitung	1.73	7.6	121.15045	22.755358	34	
Hualien	1.96	9.3	121.599769	23.971306	34	
Yangming	2.3	26.2	121.529583	25.182722	34	
Yilan	2.26	10.9	121.746394	24.747917	34	
Dongshan	1.34	8.3	121.792928	24.632203	34	
Sanchong	2.11	9.9	121.493806	25.072611	34	
Zhongli	1.89	10	121.221667	24.953278	34	
Zhushan	1.78	18.7	120.677306	23.756389	34	
Yonghe	0.6	2.6	121.516306	25.017	34	
Fuxing	1.43	11.2	120.312017	22.608711	34	
Puli	0.81	3.6	120.967903	23.968842	34	
Matsu	0.55	5.3	119.9314938	26.15188416	34	
Kinmen	0.7	3	118.312256	24.432133	34	
Magong	0.48	2.1	119.566158	23.569031	34	
Guanshan	0.61	1.7	121.161933	23.045083	34	
Mailiao	0.54	2.1	120.251825	23.753506	34	
FugueiCape	1.9	11.5	121.5365689	25.29681695	34	
Dacheng	1.03	8.6	120.2696417	23.85493056	34	
Keelung	1.22	3.6	121.760056	25.129167	35	December
Xizhi	0.86	2	121.64081	25.06624	35	
Wanli	1.27	3.4	121.689881	25.179667	35	
Xindian	0.86	2.4	121.537778	24.977222	35	
Tucheng	1.13	3.4	121.451861	24.982528	35	
Banqiao	0.85	3.4	121.458667	25.012972	35	
Xinzhuang	0.66	1.8	121.4325	25.037972	35	
Cailiao	1.03	3.2	121.481028	25.06895	35	
Linkou	0.93	3.2	121.3654898	25.07798949	35	
Tamsui	0.77	4.1	121.449239	25.1645	35	
Shilin	0.75	2.3	121.5166636	25.10334003	35	
Zhongshan	0.66	1.8	121.526528	25.062361	35	
Wanhua	1.11	3.5	121.507972	25.046503	35	
Guting	0.8	2.6	121.529556	25.020608	35	
Songshan	0.81	1.8	121.578611	25.05	35	
Datong	0.54	2.5	121.5134207	25.06331455	35	
Taoyuan	0.73	6.7	121.3050053	24.9947107	35	
Dayuan	0.88	4.8	121.2025147	25.06100357	35	
Guanyin	1.01	2.4	121.0828309	25.03556747	35	
Pingzhen	0.14	2.1	121.203986	24.952786	35	
Longtan	1.72	15.3	121.2164577	24.86400048	35	
Hukou	1.63	9.6	121.0388689	24.90009696	35	
Zhudong	1.33	6.4	121.0889549	24.74091408	35	
Hsinchu	2.06	8.9	120.9723675	24.8056356	35	
Toufen	1.21	4.9	120.8986929	24.69690679	35	
Miaoli	1.11	5	120.8201147	24.56499183	35	
Sanyi	1.19	3.7	120.7595675	24.38248443	35	
Fengyuan	1.18	3.9	120.7425241	24.25699731	35	
Shalu	0.65	2	120.568794	24.225628	35	
Dali	1.09	4.1	120.6784444	24.09961111	35	
Zhongming	1.66	3.2	120.641092	24.151958	35	
Xitun	1.63	3.2	120.616917	24.162197	35	
Changhua	1.18	6.2	120.541519	24.066	35	
Xianxi	1.53	3.9	120.469061	24.131672	35	
Erlin	1.41	3.3	120.409653	23.925175	35	
Nantou	0.99	4	120.685306	23.913	35	
Douliu	1.43	8.6	120.544994	23.711853	35	
Lunbei	1.18	2.8	120.348742	23.757547	35	
Xingang	1.26	4	120.345531	23.554839	35	
Puzi	1.38	2.3	120.2478	23.46538	35	
Taixi	2.04	7.3	120.1993333	23.702175	35	
Chiayi	1.07	4.8	120.4412515	23.46477865	35	
Xinying	1.95	5.1	120.31725	23.305633	35	
Shanhua	0.97	3.4	120.2974053	23.11337642	35	
Annan	1.51	4.9	120.2175	23.048197	35	
Tainan	1.51	4.2	120.22085	22.99123	35	
Meinong	1.53	4.4	120.530542	22.883583	35	
Qiaotou	1.63	8.8	120.305689	22.757506	35	
Renwu	2.5	15.8	120.332631	22.689056	35	
Fengshan	1.44	4.3	120.357422	22.628126	35	
Daliao	1.68	4.7	120.425311	22.56413611	35	
Linyuan	1.12	5.5	120.41175	22.4795	35	
Nanzi	1.87	13.4	120.328289	22.733667	35	
Zuoying	1.03	4.2	120.292917	22.674861	35	
Qianjin	2.05	7.4	120.2867611	22.63390278	35	
Qianzhen	1.52	4.6	120.3083336	22.6044507	35	
Xiaogang	0.95	2.4	120.337736	22.565833	35	
Pingtung	2.43	6.6	120.488033	22.673081	35	
Chaozhou	1.67	5.3	120.561175	22.523108	35	
Hengchun	1.92	4	120.788928	21.958069	35	
Taitung	1.75	5.1	121.15045	22.755358	35	
Hualien	1.97	7.1	121.599769	23.971306	35	
Yangming	1.87	11.9	121.529583	25.182722	35	
Yilan	1.97	7.8	121.746394	24.747917	35	
Dongshan	1.37	4.1	121.792928	24.632203	35	
Sanchong	2.18	5	121.493806	25.072611	35	
Zhongli	2.46	22.2	121.221667	24.953278	35	
Zhushan	1.35	8.3	120.677306	23.756389	35	
Yonghe	0.83	3.2	121.516306	25.017	35	
Fuxing	1.5	10.5	120.312017	22.608711	35	
Puli	0.99	3	120.967903	23.968842	35	
Matsu	0.54	1.6	119.9314938	26.15188416	35	
Kinmen	0.77	3.4	118.312256	24.432133	35	
Magong	0.73	2.2	119.566158	23.569031	35	
Guanshan	0.73	1.6	121.161933	23.045083	35	
Mailiao	0.66	1.9	120.251825	23.753506	35	
FugueiCape	2.09	8.1	121.5365689	25.29681695	35	
Dacheng	1.06	4.3	120.2696417	23.85493056	35	
